data_type,min_value,max_value,mean_value,std_dev
height,0.0,48971.0,6150.637168884277,8779.93699559168
terrain,67.0,255.0,192.44234466552734,28.031666464700027

metric,value
correlation,0.06355545741200697
height_gradient_magnitude,950694.1495723724
terrain_gradient_magnitude,339.61895847320557
