data_type,min_value,max_value,mean_value,std_dev
height,0.0,38071.0,2715.9919395446777,4620.764437011812
terrain,68.0,255.0,180.0834617614746,26.014375156207702

metric,value
correlation,0.4388787895117578
height_gradient_magnitude,1053571.425825119
terrain_gradient_magnitude,385.95312213897705
