data_type,min_value,max_value,mean_value,std_dev
height,0.0,18740.0,2567.894744873047,3431.810706177857
terrain,93.0,249.0,186.1078987121582,24.023571922652266

metric,value
correlation,0.6695696468281296
height_gradient_magnitude,221013.78463459015
terrain_gradient_magnitude,111.71316623687744
