data_type,min_value,max_value,mean_value,std_dev
height,0.0,5219.0,1890.3116455078125,933.4076642470058
terrain,125.0,238.0,180.46243286132812,10.572266894877266

metric,value
correlation,-0.06664151316104472
height_gradient_magnitude,10597.711317062378
terrain_gradient_magnitude,42.72508144378662
