data_type,min_value,max_value,mean_value,std_dev
height,2171.0,28474.0,13437.639671325684,3664.404548073341
terrain,89.0,255.0,206.50465393066406,25.437772206507926

metric,value
correlation,-0.2907175049510852
height_gradient_magnitude,716456.6695146561
terrain_gradient_magnitude,295.26684284210205
