data_type,min_value,max_value,mean_value,std_dev
height,0.0,27424.0,4535.95231628418,3255.3052707881247
terrain,90.0,254.0,220.15310287475586,22.78037893180417

metric,value
correlation,-0.05820384343909379
height_gradient_magnitude,241595.55923366547
terrain_gradient_magnitude,114.62514591217041
