data_type,min_value,max_value,mean_value,std_dev
height,0.0,255.0,168.251677106935,74.45929265374473
terrain,112.0,199.0,164.88595672841976,13.620898144844935

metric,value
correlation,-0.29489446174944983
height_gradient_magnitude,2116.0969815777394
terrain_gradient_magnitude,79.96015112473529
