data_type,min_value,max_value,mean_value,std_dev
height,1206.0,18664.0,4362.6668128967285,2327.4430982912745
terrain,93.0,252.0,192.0813331604004,16.26827689863802

metric,value
correlation,0.09009966378007962
height_gradient_magnitude,341319.6163511276
terrain_gradient_magnitude,190.59515762329102
