data_type,min_value,max_value,mean_value,std_dev
height,0.0,34129.0,5901.023288726807,5235.890972265933
terrain,94.0,254.0,200.48838806152344,24.838781368356887

metric,value
correlation,-0.03130067973297493
height_gradient_magnitude,565990.0025854111
terrain_gradient_magnitude,234.441556930542
