data_type,min_value,max_value,mean_value,std_dev
height,978.0,21678.0,5634.094837188721,3365.8484397337793
terrain,96.0,252.0,194.1828155517578,20.909712454598615

metric,value
correlation,0.15826272888652168
height_gradient_magnitude,732524.3861141205
terrain_gradient_magnitude,341.2053689956665
