data_type,min_value,max_value,mean_value,std_dev
height,0.0,255.0,168.62079612599405,74.49606030000605
terrain,108.0,201.0,165.1940260932664,13.653270806836781

metric,value
correlation,-0.2836828107761641
height_gradient_magnitude,2122.0210212211414
terrain_gradient_magnitude,80.96315362743792
